peak_id,retention_time,initial_time,final_time,peak_area,peak_height,date,solute_concentration_mM
44.17500,-3626,,,,,2021-03-15,0.1
44.18333,-3628,,,,,2021-03-15,0.1
44.19167,-3630,,,,,2021-03-15,0.1
44.20000,-3632,,,,,2021-03-15,0.1
44.20833,-3633,,,,,2021-03-15,0.1
44.21667,-3634,,,,,2021-03-15,0.1
44.22500,-3635,,,,,2021-03-15,0.1
44.23333,-3635,,,,,2021-03-15,0.1
44.24167,-3636,,,,,2021-03-15,0.1
44.25000,-3637,,,,,2021-03-15,0.1
44.25833,-3637,,,,,2021-03-15,0.1
44.26667,-3635,,,,,2021-03-15,0.1
44.27500,-3634,,,,,2021-03-15,0.1
44.28333,-3633,,,,,2021-03-15,0.1
44.29167,-3633,,,,,2021-03-15,0.1
44.30000,-3634,,,,,2021-03-15,0.1
44.30833,-3635,,,,,2021-03-15,0.1
44.31667,-3636,,,,,2021-03-15,0.1
44.32500,-3636,,,,,2021-03-15,0.1
44.33333,-3637,,,,,2021-03-15,0.1
44.34167,-3636,,,,,2021-03-15,0.1
44.35000,-3636,,,,,2021-03-15,0.1
44.35833,-3634,,,,,2021-03-15,0.1
44.36667,-3632,,,,,2021-03-15,0.1
44.37500,-3631,,,,,2021-03-15,0.1
44.38333,-3630,,,,,2021-03-15,0.1
44.39167,-3629,,,,,2021-03-15,0.1
44.40000,-3629,,,,,2021-03-15,0.1
44.40833,-3629,,,,,2021-03-15,0.1
44.41667,-3630,,,,,2021-03-15,0.1
44.42500,-3630,,,,,2021-03-15,0.1
44.43333,-3630,,,,,2021-03-15,0.1
44.44167,-3631,,,,,2021-03-15,0.1
44.45000,-3631,,,,,2021-03-15,0.1
44.45833,-3631,,,,,2021-03-15,0.1
44.46667,-3631,,,,,2021-03-15,0.1
44.47500,-3632,,,,,2021-03-15,0.1
44.48333,-3634,,,,,2021-03-15,0.1
44.49167,-3635,,,,,2021-03-15,0.1
44.50000,-3637,,,,,2021-03-15,0.1
44.50833,-3638,,,,,2021-03-15,0.1
44.51667,-3640,,,,,2021-03-15,0.1
44.52500,-3641,,,,,2021-03-15,0.1
44.53333,-3641,,,,,2021-03-15,0.1
44.54167,-3642,,,,,2021-03-15,0.1
44.55000,-3643,,,,,2021-03-15,0.1
44.55833,-3643,,,,,2021-03-15,0.1
44.56667,-3643,,,,,2021-03-15,0.1
44.57500,-3644,,,,,2021-03-15,0.1
44.58333,-3644,,,,,2021-03-15,0.1
44.59167,-3644,,,,,2021-03-15,0.1
44.60000,-3643,,,,,2021-03-15,0.1
44.60833,-3643,,,,,2021-03-15,0.1
44.61667,-3646,,,,,2021-03-15,0.1
44.62500,-3654,,,,,2021-03-15,0.1
44.63333,-3664,,,,,2021-03-15,0.1
44.64167,-3677,,,,,2021-03-15,0.1
44.65000,-3690,,,,,2021-03-15,0.1
44.65833,-3703,,,,,2021-03-15,0.1
44.66667,-3714,,,,,2021-03-15,0.1
44.67500,-3725,,,,,2021-03-15,0.1
44.68333,-3735,,,,,2021-03-15,0.1
44.69167,-3743,,,,,2021-03-15,0.1
44.70000,-3750,,,,,2021-03-15,0.1
44.70833,-3753,,,,,2021-03-15,0.1
44.71667,-3756,,,,,2021-03-15,0.1
44.72500,-3757,,,,,2021-03-15,0.1
44.73333,-3758,,,,,2021-03-15,0.1
44.74167,-3759,,,,,2021-03-15,0.1
44.75000,-3760,,,,,2021-03-15,0.1
44.75833,-3761,,,,,2021-03-15,0.1
44.76667,-3762,,,,,2021-03-15,0.1
44.77500,-3763,,,,,2021-03-15,0.1
44.78333,-3764,,,,,2021-03-15,0.1
44.79167,-3765,,,,,2021-03-15,0.1
44.80000,-3766,,,,,2021-03-15,0.1
44.80833,-3765,,,,,2021-03-15,0.1
44.81667,-3765,,,,,2021-03-15,0.1
44.82500,-3764,,,,,2021-03-15,0.1
44.83333,-3765,,,,,2021-03-15,0.1
44.84167,-3766,,,,,2021-03-15,0.1
44.85000,-3768,,,,,2021-03-15,0.1
44.85833,-3769,,,,,2021-03-15,0.1
44.86667,-3770,,,,,2021-03-15,0.1
44.87500,-3771,,,,,2021-03-15,0.1
44.88333,-3772,,,,,2021-03-15,0.1
44.89167,-3773,,,,,2021-03-15,0.1
44.90000,-3773,,,,,2021-03-15,0.1
44.90833,-3773,,,,,2021-03-15,0.1
44.91667,-3774,,,,,2021-03-15,0.1
44.92500,-3775,,,,,2021-03-15,0.1
44.93333,-3777,,,,,2021-03-15,0.1
44.94167,-3779,,,,,2021-03-15,0.1
44.95000,-3780,,,,,2021-03-15,0.1
44.95833,-3781,,,,,2021-03-15,0.1
44.96667,-3782,,,,,2021-03-15,0.1
44.97500,-3783,,,,,2021-03-15,0.1
44.98333,-3783,,,,,2021-03-15,0.1
44.99167,-3784,,,,,2021-03-15,0.1
45.00000,-3785,,,,,2021-03-15,0.1
45.00833,-3786,,,,,2021-03-15,0.1
45.01667,-3788,,,,,2021-03-15,0.1
45.02500,-3791,,,,,2021-03-15,0.1
45.03333,-3793,,,,,2021-03-15,0.1
45.04167,-3797,,,,,2021-03-15,0.1
45.05000,-3799,,,,,2021-03-15,0.1
45.05833,-3801,,,,,2021-03-15,0.1
45.06667,-3804,,,,,2021-03-15,0.1
45.07500,-3806,,,,,2021-03-15,0.1
45.08333,-3808,,,,,2021-03-15,0.1
45.09167,-3810,,,,,2021-03-15,0.1
45.10000,-3812,,,,,2021-03-15,0.1
45.10833,-3815,,,,,2021-03-15,0.1
45.11667,-3818,,,,,2021-03-15,0.1
45.12500,-3822,,,,,2021-03-15,0.1
45.13333,-3825,,,,,2021-03-15,0.1
45.14167,-3828,,,,,2021-03-15,0.1
45.15000,-3831,,,,,2021-03-15,0.1
45.15833,-3833,,,,,2021-03-15,0.1
45.16667,-3836,,,,,2021-03-15,0.1
45.17500,-3838,,,,,2021-03-15,0.1
45.18333,-3841,,,,,2021-03-15,0.1
45.19167,-3844,,,,,2021-03-15,0.1
45.20000,-3848,,,,,2021-03-15,0.1
45.20833,-3851,,,,,2021-03-15,0.1
45.21667,-3854,,,,,2021-03-15,0.1
45.22500,-3857,,,,,2021-03-15,0.1
45.23333,-3860,,,,,2021-03-15,0.1
45.24167,-3862,,,,,2021-03-15,0.1
45.25000,-3863,,,,,2021-03-15,0.1
45.25833,-3863,,,,,2021-03-15,0.1
45.26667,-3864,,,,,2021-03-15,0.1
45.27500,-3865,,,,,2021-03-15,0.1
45.28333,-3866,,,,,2021-03-15,0.1
45.29167,-3867,,,,,2021-03-15,0.1
45.30000,-3869,,,,,2021-03-15,0.1
45.30833,-3870,,,,,2021-03-15,0.1
45.31667,-3872,,,,,2021-03-15,0.1
45.32500,-3873,,,,,2021-03-15,0.1
45.33333,-3874,,,,,2021-03-15,0.1
45.34167,-3875,,,,,2021-03-15,0.1
45.35000,-3876,,,,,2021-03-15,0.1
45.35833,-3877,,,,,2021-03-15,0.1
45.36667,-3878,,,,,2021-03-15,0.1
45.37500,-3879,,,,,2021-03-15,0.1
45.38333,-3881,,,,,2021-03-15,0.1
45.39167,-3883,,,,,2021-03-15,0.1
45.40000,-3884,,,,,2021-03-15,0.1
45.40833,-3885,,,,,2021-03-15,0.1
45.41667,-3886,,,,,2021-03-15,0.1
45.42500,-3887,,,,,2021-03-15,0.1
45.43333,-3887,,,,,2021-03-15,0.1
45.44167,-3888,,,,,2021-03-15,0.1
45.45000,-3889,,,,,2021-03-15,0.1
45.45833,-3891,,,,,2021-03-15,0.1
45.46667,-3894,,,,,2021-03-15,0.1
45.47500,-3896,,,,,2021-03-15,0.1
45.48333,-3898,,,,,2021-03-15,0.1
45.49167,-3900,,,,,2021-03-15,0.1
45.50000,-3901,,,,,2021-03-15,0.1
45.50833,-3902,,,,,2021-03-15,0.1
45.51667,-3902,,,,,2021-03-15,0.1
45.52500,-3902,,,,,2021-03-15,0.1
45.53333,-3903,,,,,2021-03-15,0.1
45.54167,-3903,,,,,2021-03-15,0.1
45.55000,-3904,,,,,2021-03-15,0.1
45.55833,-3906,,,,,2021-03-15,0.1
45.56667,-3908,,,,,2021-03-15,0.1
45.57500,-3910,,,,,2021-03-15,0.1
45.58333,-3912,,,,,2021-03-15,0.1
45.59167,-3914,,,,,2021-03-15,0.1
45.60000,-3915,,,,,2021-03-15,0.1
45.60833,-3915,,,,,2021-03-15,0.1
45.61667,-3915,,,,,2021-03-15,0.1
45.62500,-3916,,,,,2021-03-15,0.1
45.63333,-3916,,,,,2021-03-15,0.1
45.64167,-3917,,,,,2021-03-15,0.1
45.65000,-3917,,,,,2021-03-15,0.1
45.65833,-3917,,,,,2021-03-15,0.1
45.66667,-3917,,,,,2021-03-15,0.1
45.67500,-3916,,,,,2021-03-15,0.1
45.68333,-3915,,,,,2021-03-15,0.1
45.69167,-3914,,,,,2021-03-15,0.1
45.70000,-3912,,,,,2021-03-15,0.1
45.70833,-3910,,,,,2021-03-15,0.1
45.71667,-3907,,,,,2021-03-15,0.1
45.72500,-3906,,,,,2021-03-15,0.1
45.73333,-3904,,,,,2021-03-15,0.1
45.74167,-3904,,,,,2021-03-15,0.1
45.75000,-3903,,,,,2021-03-15,0.1
45.75833,-3903,,,,,2021-03-15,0.1
45.76667,-3903,,,,,2021-03-15,0.1
45.77500,-3902,,,,,2021-03-15,0.1
45.78333,-3901,,,,,2021-03-15,0.1
45.79167,-3899,,,,,2021-03-15,0.1
45.80000,-3897,,,,,2021-03-15,0.1
45.80833,-3896,,,,,2021-03-15,0.1
45.81667,-3895,,,,,2021-03-15,0.1
45.82500,-3895,,,,,2021-03-15,0.1
45.83333,-3895,,,,,2021-03-15,0.1
45.84167,-3895,,,,,2021-03-15,0.1
45.85000,-3895,,,,,2021-03-15,0.1
45.85833,-3895,,,,,2021-03-15,0.1
45.86667,-3894,,,,,2021-03-15,0.1
45.87500,-3894,,,,,2021-03-15,0.1
45.88333,-3894,,,,,2021-03-15,0.1
45.89167,-3893,,,,,2021-03-15,0.1
45.90000,-3893,,,,,2021-03-15,0.1
45.90833,-3895,,,,,2021-03-15,0.1
45.91667,-3897,,,,,2021-03-15,0.1
45.92500,-3899,,,,,2021-03-15,0.1
45.93333,-3902,,,,,2021-03-15,0.1
45.94167,-3904,,,,,2021-03-15,0.1
45.95000,-3906,,,,,2021-03-15,0.1
45.95833,-3908,,,,,2021-03-15,0.1
45.96667,-3909,,,,,2021-03-15,0.1
45.97500,-3911,,,,,2021-03-15,0.1
45.98333,-3913,,,,,2021-03-15,0.1
45.99167,-3914,,,,,2021-03-15,0.1
46.00000,-3916,,,,,2021-03-15,0.1
46.00833,-3918,,,,,2021-03-15,0.1
46.01667,-3921,,,,,2021-03-15,0.1
46.02500,-3923,,,,,2021-03-15,0.1
46.03333,-3925,,,,,2021-03-15,0.1
46.04167,-3927,,,,,2021-03-15,0.1
46.05000,-3928,,,,,2021-03-15,0.1
46.05833,-3930,,,,,2021-03-15,0.1
46.06667,-3931,,,,,2021-03-15,0.1
46.07500,-3933,,,,,2021-03-15,0.1
46.08333,-3935,,,,,2021-03-15,0.1
46.09167,-3936,,,,,2021-03-15,0.1
46.10000,-3938,,,,,2021-03-15,0.1
46.10833,-3939,,,,,2021-03-15,0.1
46.11667,-3941,,,,,2021-03-15,0.1
46.12500,-3943,,,,,2021-03-15,0.1
46.13333,-3945,,,,,2021-03-15,0.1
46.14167,-3946,,,,,2021-03-15,0.1
46.15000,-3948,,,,,2021-03-15,0.1
46.15833,-3949,,,,,2021-03-15,0.1
46.16667,-3951,,,,,2021-03-15,0.1
46.17500,-3954,,,,,2021-03-15,0.1
46.18333,-3957,,,,,2021-03-15,0.1
46.19167,-3960,,,,,2021-03-15,0.1
46.20000,-3963,,,,,2021-03-15,0.1
46.20833,-3966,,,,,2021-03-15,0.1
46.21667,-3969,,,,,2021-03-15,0.1
46.22500,-3972,,,,,2021-03-15,0.1
46.23333,-3974,,,,,2021-03-15,0.1
46.24167,-3976,,,,,2021-03-15,0.1
46.25000,-3978,,,,,2021-03-15,0.1
46.25833,-3980,,,,,2021-03-15,0.1
46.26667,-3984,,,,,2021-03-15,0.1
46.27500,-3987,,,,,2021-03-15,0.1
46.28333,-3991,,,,,2021-03-15,0.1
46.29167,-3995,,,,,2021-03-15,0.1
46.30000,-3999,,,,,2021-03-15,0.1
46.30833,-4004,,,,,2021-03-15,0.1
46.31667,-4008,,,,,2021-03-15,0.1
46.32500,-4012,,,,,2021-03-15,0.1
46.33333,-4016,,,,,2021-03-15,0.1
46.34167,-4020,,,,,2021-03-15,0.1
46.35000,-4024,,,,,2021-03-15,0.1
46.35833,-4028,,,,,2021-03-15,0.1
46.36667,-4033,,,,,2021-03-15,0.1
46.37500,-4038,,,,,2021-03-15,0.1
46.38333,-4042,,,,,2021-03-15,0.1
46.39167,-4045,,,,,2021-03-15,0.1
46.40000,-4048,,,,,2021-03-15,0.1
46.40833,-4049,,,,,2021-03-15,0.1
46.41667,-4051,,,,,2021-03-15,0.1
46.42500,-4053,,,,,2021-03-15,0.1
46.43333,-4054,,,,,2021-03-15,0.1
46.44167,-4056,,,,,2021-03-15,0.1
46.45000,-4058,,,,,2021-03-15,0.1
46.45833,-4059,,,,,2021-03-15,0.1
46.46667,-4061,,,,,2021-03-15,0.1
46.47500,-4062,,,,,2021-03-15,0.1
46.48333,-4062,,,,,2021-03-15,0.1
46.49167,-4061,,,,,2021-03-15,0.1
46.50000,-4060,,,,,2021-03-15,0.1
46.50833,-4057,,,,,2021-03-15,0.1
46.51667,-4055,,,,,2021-03-15,0.1
46.52500,-4052,,,,,2021-03-15,0.1
46.53333,-4049,,,,,2021-03-15,0.1
46.54167,-4047,,,,,2021-03-15,0.1
46.55000,-4044,,,,,2021-03-15,0.1
46.55833,-4041,,,,,2021-03-15,0.1
46.56667,-4039,,,,,2021-03-15,0.1
46.57500,-4037,,,,,2021-03-15,0.1
46.58333,-4034,,,,,2021-03-15,0.1
46.59167,-4032,,,,,2021-03-15,0.1
46.60000,-4029,,,,,2021-03-15,0.1
46.60833,-4025,,,,,2021-03-15,0.1
46.61667,-4022,,,,,2021-03-15,0.1
46.62500,-4020,,,,,2021-03-15,0.1
46.63333,-4017,,,,,2021-03-15,0.1
46.64167,-4015,,,,,2021-03-15,0.1
46.65000,-4012,,,,,2021-03-15,0.1
46.65833,-4009,,,,,2021-03-15,0.1
46.66667,-4007,,,,,2021-03-15,0.1
46.67500,-4003,,,,,2021-03-15,0.1
46.68333,-4000,,,,,2021-03-15,0.1
46.69167,-3996,,,,,2021-03-15,0.1
46.70000,-3993,,,,,2021-03-15,0.1
46.70833,-3991,,,,,2021-03-15,0.1
46.71667,-3990,,,,,2021-03-15,0.1
46.72500,-3989,,,,,2021-03-15,0.1
46.73333,-3988,,,,,2021-03-15,0.1
46.74167,-3987,,,,,2021-03-15,0.1
46.75000,-3986,,,,,2021-03-15,0.1
46.75833,-3985,,,,,2021-03-15,0.1
46.76667,-3983,,,,,2021-03-15,0.1
46.77500,-3981,,,,,2021-03-15,0.1
46.78333,-3978,,,,,2021-03-15,0.1
46.79167,-3977,,,,,2021-03-15,0.1
46.80000,-3975,,,,,2021-03-15,0.1
46.80833,-3974,,,,,2021-03-15,0.1
46.81667,-3973,,,,,2021-03-15,0.1
46.82500,-3972,,,,,2021-03-15,0.1
46.83333,-3970,,,,,2021-03-15,0.1
46.84167,-3968,,,,,2021-03-15,0.1
46.85000,-3966,,,,,2021-03-15,0.1
46.85833,-3964,,,,,2021-03-15,0.1
46.86667,-3962,,,,,2021-03-15,0.1
46.87500,-3960,,,,,2021-03-15,0.1
46.88333,-3958,,,,,2021-03-15,0.1
46.89167,-3958,,,,,2021-03-15,0.1
46.90000,-3957,,,,,2021-03-15,0.1
46.90833,-3958,,,,,2021-03-15,0.1
46.91667,-3959,,,,,2021-03-15,0.1
46.92500,-3960,,,,,2021-03-15,0.1
46.93333,-3960,,,,,2021-03-15,0.1
46.94167,-3960,,,,,2021-03-15,0.1
46.95000,-3959,,,,,2021-03-15,0.1
46.95833,-3959,,,,,2021-03-15,0.1
46.96667,-3959,,,,,2021-03-15,0.1
46.97500,-3960,,,,,2021-03-15,0.1
46.98333,-3960,,,,,2021-03-15,0.1
46.99167,-3961,,,,,2021-03-15,0.1
47.00000,-3963,,,,,2021-03-15,0.1
47.00833,-3965,,,,,2021-03-15,0.1
47.01667,-3966,,,,,2021-03-15,0.1
47.02500,-3968,,,,,2021-03-15,0.1
47.03333,-3968,,,,,2021-03-15,0.1
47.04167,-3969,,,,,2021-03-15,0.1
47.05000,-3970,,,,,2021-03-15,0.1
47.05833,-3971,,,,,2021-03-15,0.1
47.06667,-3972,,,,,2021-03-15,0.1
47.07500,-3973,,,,,2021-03-15,0.1
47.08333,-3974,,,,,2021-03-15,0.1
47.09167,-3975,,,,,2021-03-15,0.1
47.10000,-3977,,,,,2021-03-15,0.1
47.10833,-3978,,,,,2021-03-15,0.1
47.11667,-3979,,,,,2021-03-15,0.1
47.12500,-3980,,,,,2021-03-15,0.1
47.13333,-3980,,,,,2021-03-15,0.1
47.14167,-3981,,,,,2021-03-15,0.1
47.15000,-3982,,,,,2021-03-15,0.1
47.15833,-3988,,,,,2021-03-15,0.1
47.16667,-3998,,,,,2021-03-15,0.1
47.17500,-4012,,,,,2021-03-15,0.1
47.18333,-4028,,,,,2021-03-15,0.1
47.19167,-4044,,,,,2021-03-15,0.1
47.20000,-4059,,,,,2021-03-15,0.1
47.20833,-4073,,,,,2021-03-15,0.1
47.21667,-4085,,,,,2021-03-15,0.1
47.22500,-4094,,,,,2021-03-15,0.1
47.23333,-4102,,,,,2021-03-15,0.1
47.24167,-4108,,,,,2021-03-15,0.1
47.25000,-4112,,,,,2021-03-15,0.1
47.25833,-4114,,,,,2021-03-15,0.1
47.26667,-4115,,,,,2021-03-15,0.1
47.27500,-4115,,,,,2021-03-15,0.1
47.28333,-4114,,,,,2021-03-15,0.1
47.29167,-4113,,,,,2021-03-15,0.1
47.30000,-4111,,,,,2021-03-15,0.1
47.30833,-4109,,,,,2021-03-15,0.1
47.31667,-4107,,,,,2021-03-15,0.1
47.32500,-4105,,,,,2021-03-15,0.1
47.33333,-4103,,,,,2021-03-15,0.1
47.34167,-4102,,,,,2021-03-15,0.1
47.35000,-4102,,,,,2021-03-15,0.1
47.35833,-4103,,,,,2021-03-15,0.1
47.36667,-4103,,,,,2021-03-15,0.1
47.37500,-4104,,,,,2021-03-15,0.1
47.38333,-4105,,,,,2021-03-15,0.1
47.39167,-4106,,,,,2021-03-15,0.1
47.40000,-4106,,,,,2021-03-15,0.1
47.40833,-4106,,,,,2021-03-15,0.1
47.41667,-4106,,,,,2021-03-15,0.1
47.42500,-4106,,,,,2021-03-15,0.1
47.43333,-4106,,,,,2021-03-15,0.1
47.44167,-4107,,,,,2021-03-15,0.1
47.45000,-4107,,,,,2021-03-15,0.1
47.45833,-4108,,,,,2021-03-15,0.1
47.46667,-4109,,,,,2021-03-15,0.1
47.47500,-4108,,,,,2021-03-15,0.1
47.48333,-4108,,,,,2021-03-15,0.1
47.49167,-4107,,,,,2021-03-15,0.1
47.50000,-4106,,,,,2021-03-15,0.1
47.50833,-4106,,,,,2021-03-15,0.1
47.51667,-4105,,,,,2021-03-15,0.1
47.52500,-4103,,,,,2021-03-15,0.1
47.53333,-4101,,,,,2021-03-15,0.1
47.54167,-4098,,,,,2021-03-15,0.1
47.55000,-4097,,,,,2021-03-15,0.1
47.55833,-4094,,,,,2021-03-15,0.1
47.56667,-4092,,,,,2021-03-15,0.1
47.57500,-4089,,,,,2021-03-15,0.1
47.58333,-4087,,,,,2021-03-15,0.1
47.59167,-4085,,,,,2021-03-15,0.1
47.60000,-4084,,,,,2021-03-15,0.1
47.60833,-4083,,,,,2021-03-15,0.1
47.61667,-4083,,,,,2021-03-15,0.1
47.62500,-4083,,,,,2021-03-15,0.1
47.63333,-4083,,,,,2021-03-15,0.1
47.64167,-4084,,,,,2021-03-15,0.1
47.65000,-4084,,,,,2021-03-15,0.1
47.65833,-4083,,,,,2021-03-15,0.1
47.66667,-4083,,,,,2021-03-15,0.1
47.67500,-4081,,,,,2021-03-15,0.1
47.68333,-4081,,,,,2021-03-15,0.1
47.69167,-4081,,,,,2021-03-15,0.1
47.70000,-4081,,,,,2021-03-15,0.1
47.70833,-4082,,,,,2021-03-15,0.1
47.71667,-4083,,,,,2021-03-15,0.1
47.72500,-4084,,,,,2021-03-15,0.1
47.73333,-4086,,,,,2021-03-15,0.1
47.74167,-4087,,,,,2021-03-15,0.1
47.75000,-4089,,,,,2021-03-15,0.1
47.75833,-4090,,,,,2021-03-15,0.1
47.76667,-4091,,,,,2021-03-15,0.1
47.77500,-4092,,,,,2021-03-15,0.1
47.78333,-4094,,,,,2021-03-15,0.1
47.79167,-4096,,,,,2021-03-15,0.1
47.80000,-4098,,,,,2021-03-15,0.1
47.80833,-4101,,,,,2021-03-15,0.1
47.81667,-4102,,,,,2021-03-15,0.1
47.82500,-4104,,,,,2021-03-15,0.1
47.83333,-4105,,,,,2021-03-15,0.1
47.84167,-4105,,,,,2021-03-15,0.1
47.85000,-4106,,,,,2021-03-15,0.1
47.85833,-4106,,,,,2021-03-15,0.1
47.86667,-4107,,,,,2021-03-15,0.1
47.87500,-4107,,,,,2021-03-15,0.1
47.88333,-4108,,,,,2021-03-15,0.1
47.89167,-4108,,,,,2021-03-15,0.1
47.90000,-4108,,,,,2021-03-15,0.1
47.90833,-4108,,,,,2021-03-15,0.1
47.91667,-4107,,,,,2021-03-15,0.1
47.92500,-4106,,,,,2021-03-15,0.1
47.93333,-4104,,,,,2021-03-15,0.1
47.94167,-4101,,,,,2021-03-15,0.1
47.95000,-4098,,,,,2021-03-15,0.1
47.95833,-4096,,,,,2021-03-15,0.1
47.96667,-4093,,,,,2021-03-15,0.1
47.97500,-4090,,,,,2021-03-15,0.1
47.98333,-4088,,,,,2021-03-15,0.1
47.99167,-4086,,,,,2021-03-15,0.1
48.00000,-4084,,,,,2021-03-15,0.1
48.00833,-4083,,,,,2021-03-15,0.1
48.01667,-4082,,,,,2021-03-15,0.1
48.02500,-4081,,,,,2021-03-15,0.1
48.03333,-4080,,,,,2021-03-15,0.1
48.04167,-4079,,,,,2021-03-15,0.1
48.05000,-4079,,,,,2021-03-15,0.1
48.05833,-4080,,,,,2021-03-15,0.1
48.06667,-4081,,,,,2021-03-15,0.1
48.07500,-4082,,,,,2021-03-15,0.1
48.08333,-4083,,,,,2021-03-15,0.1
48.09167,-4085,,,,,2021-03-15,0.1
48.10000,-4086,,,,,2021-03-15,0.1
48.10833,-4086,,,,,2021-03-15,0.1
48.11667,-4086,,,,,2021-03-15,0.1
48.12500,-4085,,,,,2021-03-15,0.1
48.13333,-4085,,,,,2021-03-15,0.1
48.14167,-4085,,,,,2021-03-15,0.1
48.15000,-4087,,,,,2021-03-15,0.1
48.15833,-4088,,,,,2021-03-15,0.1
48.16667,-4090,,,,,2021-03-15,0.1
48.17500,-4092,,,,,2021-03-15,0.1
48.18333,-4094,,,,,2021-03-15,0.1
48.19167,-4095,,,,,2021-03-15,0.1
48.20000,-4096,,,,,2021-03-15,0.1
48.20833,-4097,,,,,2021-03-15,0.1
48.21667,-4098,,,,,2021-03-15,0.1
48.22500,-4099,,,,,2021-03-15,0.1
48.23333,-4101,,,,,2021-03-15,0.1
48.24167,-4103,,,,,2021-03-15,0.1
48.25000,-4104,,,,,2021-03-15,0.1
48.25833,-4105,,,,,2021-03-15,0.1
48.26667,-4106,,,,,2021-03-15,0.1
48.27500,-4106,,,,,2021-03-15,0.1
48.28333,-4106,,,,,2021-03-15,0.1
48.29167,-4105,,,,,2021-03-15,0.1
48.30000,-4104,,,,,2021-03-15,0.1
48.30833,-4103,,,,,2021-03-15,0.1
48.31667,-4102,,,,,2021-03-15,0.1
48.32500,-4102,,,,,2021-03-15,0.1
48.33333,-4102,,,,,2021-03-15,0.1
48.34167,-4102,,,,,2021-03-15,0.1
48.35000,-4103,,,,,2021-03-15,0.1
48.35833,-4104,,,,,2021-03-15,0.1
48.36667,-4104,,,,,2021-03-15,0.1
48.37500,-4104,,,,,2021-03-15,0.1
48.38333,-4103,,,,,2021-03-15,0.1
48.39167,-4103,,,,,2021-03-15,0.1
48.40000,-4103,,,,,2021-03-15,0.1
48.40833,-4104,,,,,2021-03-15,0.1
48.41667,-4105,,,,,2021-03-15,0.1
48.42500,-4107,,,,,2021-03-15,0.1
48.43333,-4109,,,,,2021-03-15,0.1
48.44167,-4111,,,,,2021-03-15,0.1
48.45000,-4113,,,,,2021-03-15,0.1
48.45833,-4115,,,,,2021-03-15,0.1
48.46667,-4117,,,,,2021-03-15,0.1
48.47500,-4119,,,,,2021-03-15,0.1
48.48333,-4121,,,,,2021-03-15,0.1
48.49167,-4124,,,,,2021-03-15,0.1
48.50000,-4127,,,,,2021-03-15,0.1
48.50833,-4130,,,,,2021-03-15,0.1
48.51667,-4132,,,,,2021-03-15,0.1
48.52500,-4134,,,,,2021-03-15,0.1
48.53333,-4136,,,,,2021-03-15,0.1
48.54167,-4137,,,,,2021-03-15,0.1
48.55000,-4138,,,,,2021-03-15,0.1
48.55833,-4138,,,,,2021-03-15,0.1
48.56667,-4137,,,,,2021-03-15,0.1
48.57500,-4136,,,,,2021-03-15,0.1
48.58333,-4135,,,,,2021-03-15,0.1
48.59167,-4135,,,,,2021-03-15,0.1
48.60000,-4135,,,,,2021-03-15,0.1
48.60833,-4135,,,,,2021-03-15,0.1
48.61667,-4135,,,,,2021-03-15,0.1
48.62500,-4135,,,,,2021-03-15,0.1
48.63333,-4135,,,,,2021-03-15,0.1
48.64167,-4135,,,,,2021-03-15,0.1
48.65000,-4135,,,,,2021-03-15,0.1
48.65833,-4135,,,,,2021-03-15,0.1
48.66667,-4134,,,,,2021-03-15,0.1
48.67500,-4135,,,,,2021-03-15,0.1
48.68333,-4134,,,,,2021-03-15,0.1
48.69167,-4135,,,,,2021-03-15,0.1
48.70000,-4135,,,,,2021-03-15,0.1
48.70833,-4135,,,,,2021-03-15,0.1
48.71667,-4134,,,,,2021-03-15,0.1
48.72500,-4132,,,,,2021-03-15,0.1
48.73333,-4130,,,,,2021-03-15,0.1
48.74167,-4128,,,,,2021-03-15,0.1
48.75000,-4126,,,,,2021-03-15,0.1
48.75833,-4124,,,,,2021-03-15,0.1
48.76667,-4123,,,,,2021-03-15,0.1
48.77500,-4122,,,,,2021-03-15,0.1
48.78333,-4121,,,,,2021-03-15,0.1
48.79167,-4121,,,,,2021-03-15,0.1
48.80000,-4120,,,,,2021-03-15,0.1
48.80833,-4119,,,,,2021-03-15,0.1
48.81667,-4117,,,,,2021-03-15,0.1
48.82500,-4115,,,,,2021-03-15,0.1
48.83333,-4113,,,,,2021-03-15,0.1
48.84167,-4111,,,,,2021-03-15,0.1
48.85000,-4109,,,,,2021-03-15,0.1
48.85833,-4107,,,,,2021-03-15,0.1
48.86667,-4106,,,,,2021-03-15,0.1
48.87500,-4104,,,,,2021-03-15,0.1
48.88333,-4104,,,,,2021-03-15,0.1
48.89167,-4103,,,,,2021-03-15,0.1
48.90000,-4101,,,,,2021-03-15,0.1
48.90833,-4099,,,,,2021-03-15,0.1
48.91667,-4096,,,,,2021-03-15,0.1
48.92500,-4092,,,,,2021-03-15,0.1
48.93333,-4089,,,,,2021-03-15,0.1
48.94167,-4087,,,,,2021-03-15,0.1
48.95000,-4084,,,,,2021-03-15,0.1
48.95833,-4080,,,,,2021-03-15,0.1
48.96667,-4077,,,,,2021-03-15,0.1
48.97500,-4073,,,,,2021-03-15,0.1
48.98333,-4069,,,,,2021-03-15,0.1
48.99167,-4065,,,,,2021-03-15,0.1
49.00000,-4061,,,,,2021-03-15,0.1
49.00833,-4055,,,,,2021-03-15,0.1
